frame_index,x1,y1,x2,y2
391,39,154,122,234
393,235,26,262,54
393,269,44,302,73
393,0,71,24,99
393,10,94,38,123
393,28,122,64,164
393,52,154,118,233
394,0,73,38,127
394,30,125,60,156
394,53,158,114,231
395,170,0,232,43
395,232,29,267,57
395,269,44,312,79
395,0,72,64,166
395,52,156,85,214
395,79,196,117,239
396,169,0,258,56
396,273,45,316,80
396,0,57,68,166
396,199,111,252,159
396,52,163,131,239
397,9,100,37,130
397,20,129,57,161
397,52,162,78,194
397,80,202,109,233
398,12,106,37,135
398,31,133,58,166
398,81,207,107,236
399,0,54,94,198
399,79,190,138,239
400,0,54,93,191
400,76,189,133,239
401,170,0,215,27
401,231,26,265,57
401,266,41,306,75
401,0,71,62,165
401,54,154,84,187
401,78,194,116,239
402,0,87,44,135
404,0,54,28,104
404,0,96,91,195
404,78,190,121,238
405,13,98,41,127
405,32,127,61,156
405,55,161,82,188
405,81,200,114,230
406,0,54,137,239
407,273,47,316,81
407,0,61,68,166
407,62,163,121,239
409,10,98,38,129
409,30,127,58,157
409,53,161,80,191
409,80,200,111,231
410,0,77,43,127
410,35,128,63,156
410,86,202,116,229
412,10,98,38,129
412,30,127,58,158
412,53,160,80,191
412,80,200,111,231
414,10,96,47,133
414,19,123,67,165
414,40,159,91,196
414,79,199,121,238
417,9,99,36,128
417,29,127,58,159
417,52,160,79,189
417,79,200,110,232
419,0,54,92,189
419,62,185,131,239
421,287,114,319,219
422,278,98,319,210
422,12,100,39,128
422,31,128,59,156
422,81,202,111,231
423,208,15,266,54
423,268,39,315,78
423,0,55,65,162
423,264,79,319,199
423,199,112,246,156
423,55,154,127,239
424,247,77,319,212
424,0,100,35,128
424,28,127,56,161
424,40,160,77,192
424,77,200,108,233
425,221,79,319,218
425,82,190,123,239
426,0,54,92,193
426,222,64,319,213
426,77,187,131,239
427,197,1,233,44
427,226,49,319,198
427,0,60,66,156
427,61,182,123,239
428,192,0,233,44
428,215,33,319,190
428,0,72,65,156
428,80,182,122,239
429,197,37,319,185
429,9,101,37,130
429,29,129,56,158
429,79,202,108,233
430,186,23,319,175
430,29,121,60,154
430,51,153,81,187
430,77,194,117,230
431,178,0,319,175
432,164,19,319,151
433,162,24,314,151
434,160,17,306,142
435,160,0,316,121
436,139,0,277,111
436,28,122,58,155
436,51,154,82,187
436,78,194,114,230
437,133,0,307,102
437,30,121,60,152
437,52,153,84,187
437,79,193,116,239
438,129,0,257,106
438,0,54,19,104
438,9,101,35,131
438,18,130,55,160
438,51,163,76,193
438,78,203,107,235
439,132,0,258,97
439,0,76,28,113
439,12,101,66,156
439,62,171,122,239
440,110,0,232,87
440,0,54,43,125
440,11,116,63,154
440,33,147,92,188
440,61,187,131,239
441,111,0,230,85
441,9,100,36,129
441,28,127,57,157
441,52,160,77,190
441,79,200,109,232
442,113,0,229,76
442,273,47,313,79
442,0,73,65,156
442,81,197,121,239
443,0,44,67,156
443,273,45,315,79
443,61,160,129,239
444,273,43,316,80
444,0,54,66,165
444,199,111,246,154
444,63,176,144,239
445,88,0,195,70
447,272,46,311,78
447,0,73,65,156
447,79,197,121,239
449,90,203,118,229
451,260,39,300,71
451,30,121,61,153
451,52,153,83,186
451,78,193,120,239
453,12,116,62,153
453,34,155,78,187
453,73,192,122,231
454,34,128,61,155
454,85,201,116,229
455,273,47,312,78
455,0,75,66,156
455,60,162,121,239
456,171,0,265,55
456,268,39,315,78
456,0,53,64,150
456,200,110,247,154
456,62,155,130,239
456,286,218,319,239
458,10,102,37,133
458,20,130,54,162
458,80,204,107,236
459,15,122,61,154
459,49,155,79,187
459,74,194,120,231
460,0,54,23,114
460,88,191,122,228
461,11,99,39,127
461,31,127,58,156
461,81,201,111,230
462,218,152,248,179
463,33,125,63,155
463,57,160,85,188
463,84,198,117,229
464,20,121,65,155
464,90,201,122,232
465,0,54,92,196
465,66,186,131,239
467,170,0,263,54
